Protocol,Bytes,Time,Size
quic,9669312,1.000311 ,576 
quic,9416448,1.000047 ,576 
quic,9395136,1.000279 ,576 
quic,9179712,1.000163 ,576 
quic,8977536,1.000532 ,576 
quic,9148160,1.000409 ,640 
quic,8299520,1.000216 ,640 
quic,9455360,1.005274 ,640 
quic,8933120,1.000295 ,640 
quic,8743680,1.000018 ,640 
quic,9626880,1.000169 ,640 
quic,9063040,1.004004 ,640 
quic,9934080,1.000332 ,640 
quic,8375040,1.000684 ,640 
quic,9192320,1.000320 ,640 
quic,9475136,1.002073 ,704 
quic,9982016,1.006795 ,704 
quic,7855232,1.000110 ,704 
quic,9062592,1.004216 ,704 
quic,9586368,1.005327 ,704 
quic,8676800,1.001769 ,704 
quic,8849280,1.000183 ,704 
quic,9277312,1.000074 ,704 
quic,8800704,1.000220 ,704 
quic,9589184,1.008036 ,704 
quic,8699904,1.000124 ,768 
quic,9171456,1.000094 ,768 
quic,8319744,1.000292 ,768 
quic,8618496,1.000428 ,768 
quic,8746752,1.000468 ,768 
quic,8839680,1.000099 ,768 
quic,8666880,1.001375 ,768 
quic,8798208,1.000378 ,768 
quic,9060096,1.005400 ,768 
quic,8914944,1.000465 ,768 
quic,9062144,1.002151 ,832 
quic,8836672,1.000487 ,832 
quic,8676928,1.005216 ,832 
quic,8810880,1.002405 ,832 
quic,9207744,1.000472 ,832 
quic,9055488,1.000479 ,832 
quic,8998912,1.000218 ,832 
quic,8169408,1.000336 ,832 
quic,8815040,1.000356 ,832 
quic,9091264,1.000296 ,832 
quic,8911616,1.000257 ,896 
quic,8977024,1.000303 ,896 
quic,8668800,1.005847 ,896 
quic,9322880,1.003421 ,896 
quic,9037952,1.000188 ,896 
quic,9326464,1.001545 ,896 
quic,9060352,1.002495 ,896 
quic,9243136,1.000031 ,896 
quic,9323776,1.000768 ,896 
quic,9108736,1.000518 ,896 
quic,9325440,1.005181 ,960 
quic,8944320,1.000062 ,960 
quic,9061440,1.003675 ,960 
quic,9192000,1.000506 ,960 
quic,9477120,1.000432 ,960 
quic,9196800,1.006181 ,960 
quic,8862720,1.000441 ,960 
quic,9061440,1.002942 ,960 
quic,8985600,1.000151 ,960 
quic,9224640,1.000271 ,960 
quic,9455616,1.004576 ,1024 
quic,9310208,1.000105 ,1024 
quic,8974336,1.000314 ,1024 
quic,9719808,1.000954 ,1024 
quic,9324544,1.004949 ,1024 
quic,8798208,1.000945 ,1024 
quic,9349120,1.000297 ,1024 
quic,9324544,1.002687 ,1024 
quic,9364480,1.000070 ,1024 
quic,9463808,1.000286 ,1024 
